Country,Industry,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Latin America and the Caribbean,Other Services Industries,36.549455118,37.342172653,38.234020866,39.086000292,37.907119741,38.927987919,39.586686145,40.60073849700001,39.893705911,39.548423025,35.799925809,38.641301621000004,41.39171996
Latin America and the Caribbean,Total Households,341.16521189,353.12708229,365.42598295999994,372.41498181,375.18088395000007,372.3605698,373.94151102,375.01482292000003,363.42814411,365.09990893,316.81204021,356.69531365,388.25509187
Latin America and the Caribbean,Total Industry and Households,1768.5320428,1839.2345486,1936.0004147,1959.5707612,1964.5141204999998,1934.0875333,1894.9634469,1896.5088646000002,1828.6314477,1814.1901339,1596.3182873,1746.5055131000001,1783.1918534000001
Latin America and the Caribbean,Transportation and Storage,362.37388475,379.0173273,389.87594843,397.72367447,397.77848726999997,393.43545600000004,397.24035296999995,395.33065778,392.13450405000003,390.35938348,315.27002004,351.53301288999995,385.80372574
Latin America and the Caribbean,"Water supply; sewerage, waste management and remediation activities",9.451228342,9.518656793,9.671538317,10.139943177,9.998056211000002,10.013660535,10.062399832,10.125535015,10.059878178,9.809384067,9.365334695000001,9.97460876,10.635994737999999
Northern Africa,"Agriculture, Forestry and Fishing",8.17352247,8.368828125,8.200873586,8.343627382000001,8.396450219,8.763430212,9.323153356999999,9.498121244,10.172783036999999,10.089448536999999,9.781336809,10.474901135,10.672175773
Northern Africa,Construction,6.146156576,5.909935222,5.6338730759999995,6.049127287,5.807005670999999,5.534659634,5.75037558,6.383105626,6.6707900229999995,6.0863058809999995,5.63742022,6.501573594000001,6.6149477480000005
Northern Africa,"Electricity, Gas, Steam and Air Conditioning Supply",135.74528964,140.70162934,157.61200068000002,158.81079688,168.99299842,182.84821012999998,176.17026367,187.26046344,181.03977511,181.44395772,174.00483243,194.66566467,189.10766733000003
Northern Africa,Manufacturing,127.49728476,122.11757526999999,129.197609,127.12814756,128.23143753,123.81697296,129.43653537,142.73176883,153.55884009,133.10267401,124.50872248,140.62552977,142.30733855
Northern Africa,Mining,37.720320317,33.43928683,46.31329202,44.51089098,43.437576799999995,42.69939414,41.227012679999994,44.904311109999995,46.651528459999994,46.64564982,41.203797111,47.14611806,46.98974329
Northern Africa,Other Services Industries,11.470634872,11.748129115,12.415419625,12.065458715,11.988132018,12.502087751000001,12.793522954000002,13.305901588,14.375924441,14.802564954000001,14.398552113000001,15.908458817000001,16.244680081
Northern Africa,Total Households,85.99197797,87.26556375000001,95.38065993,96.61478246,100.64765034999999,102.72811053000001,106.53901746000001,106.62185876000001,109.66708383,109.35141498,103.88061977999999,114.66038556000001,122.65330893
Northern Africa,Total Industry and Households,499.8069641,496.1269826,548.5528248,548.696901,567.0235036,580.1457263,586.3173704999999,615.7908368,629.4767384,607.2583393,570.2976053,636.8634884,650.4753261
Northern Africa,Transportation and Storage,83.79899622,83.23417230000001,90.26791218,91.74223461,96.11232211000001,97.6967401,101.43836876,101.30052107,103.25096455,101.52595027,92.78661656,102.35590686,111.26484082000002
Northern Africa,"Water supply; sewerage, waste management and remediation activities",3.262781305,3.341862625,3.531184714,3.431835109,3.4099305490000003,3.556120872,3.639120673,3.7847851720000003,4.089048865,4.210373091999999,4.095707795999999,4.524949846999999,4.620623559
Northern America,"Agriculture, Forestry and Fishing",65.67658460999999,65.41423963,67.89785828000001,66.75066973,68.38677062,69.07133563,69.31462731,71.21238718000001,72.23037055,72.52120784,68.14092192999999,69.83642795,70.90764392000001
Northern America,Construction,243.07395685,218.53960681,225.48062428999998,233.50843705,226.6690542,239.80577639999998,260.72282952,258.30613653,262.70352269,270.37537848,271.85930206999996,274.87913027,283.60702403
Northern America,"Electricity, Gas, Steam and Air Conditioning Supply",2390.0334499,2284.0176766,2145.0680866,2158.0668001999998,2156.1701661,2031.1196183,1929.5339747,1848.0033996,1859.6333416,1715.6908518999999,1543.4294333,1645.3348947999998,1640.2684556
Northern America,Manufacturing,935.1913053000001,955.442278,955.9041761999999,969.3390762,961.3541603,941.0410996,926.7890788,920.1211372999999,940.4520749,940.8986785999999,873.8111352,890.4040844000001,905.6137601
Northern America,Mining,196.49982641,213.08325385999999,221.17485336,233.01553159,239.18876406,214.00818696,187.31490722,205.95337594,229.31128533000003,230.80244197,197.92721389000002,201.51062646999998,201.87563758
Northern America,Other Services Industries,719.0362058999999,696.7565678,665.9677247,699.785795,725.7119071999999,755.1601698000001,731.1930334000001,742.6612777,781.427962,790.2000012,723.7955782,765.9110858,791.4152997
Northern America,Total Households,1091.5415479,1075.824685,1026.1301244,1072.3377931,1107.647293,1077.67501,1065.5642063,1065.5053124,1121.6496553,1117.3071097000002,959.6670483,1047.1921517,1067.3304041000001
Northern America,Total Industry and Households,6412.09217,6278.271194000001,6068.650861,6213.378530999999,6264.227415,6123.300297,5979.733077,5950.134239,6132.652975,6017.463467,5397.408597,5722.488377,5830.697187
Northern America,Transportation and Storage,747.5855665999999,745.5620873,737.8581311999999,757.0269227,754.7261576,770.9590284,784.3544615999999,812.4270814999999,838.5129971000001,852.6044785,733.0463532,801.3592074,842.4742648
Northern America,"Water supply; sewerage, waste management and remediation activities",23.453725581,23.630798666000004,23.169283075,23.547505233000003,24.373143041999995,24.460071986000003,24.945958067,25.944130747,26.731765268,27.063319437,25.731611426999997,26.060767160999998,27.204697612000004
Northern Europe,"Agriculture, Forestry and Fishing",18.248058137999998,18.025068729,17.696211623000003,17.719617366999998,17.663254538,17.655948674,18.452158767999997,18.351493062,18.615111929,18.551839041,17.902004255999998,19.401079134,18.864051434
Northern Europe,Construction,19.311117592000002,18.484493917,19.224341768,18.464688105,18.855380642,19.86886603,20.472343366,21.115494876,21.663879203,21.060454464,19.381704735,20.745611768,19.577053981
Northern Europe,"Electricity, Gas, Steam and Air Conditioning Supply",265.35806615,238.26287335,243.59133142,238.61533085,209.14948307999998,184.48600016,170.03100407,155.31349812,149.31797787,129.57786421,113.83458916000001,126.19256134,125.8871125
Northern Europe,Manufacturing,158.82593615000002,155.56852894,150.04093794,151.04741660999997,149.9382872,148.08447634,141.89194845000003,143.64662279,143.32285193,141.04796106,134.91516656,137.425605,129.72319788
Northern Europe,Mining,40.819859171000004,37.846798158,36.081619352000004,35.69706232,36.621866742,38.560690748,37.819513162999996,37.605494715000006,37.020766169,36.675313691999996,33.885486080999996,33.372360814000004,31.600458042
Northern Europe,Other Services Industries,55.44638455,51.49088341,52.532653530000005,52.209364879999995,48.8511738,49.85636132,50.967238460000004,50.197443279999995,49.794725910000004,49.13036756,44.15559901,46.583251680000004,44.60300325
Northern Europe,Total Households,203.43029626999999,181.93373105,187.13915255,187.39999322,173.30597146,177.49832978,180.41957979,177.13517945,178.78545455,175.45465890000003,165.33082723,175.81670592999998,176.75288847000002
Northern Europe,Total Industry and Households,945.2407887,896.0218148,893.5187959000001,882.6288630000001,838.9769574999999,834.3507092000001,819.5776449,804.2508632,813.6725725,786.3256471999999,683.998701,723.5342087,724.1451705999999
Northern Europe,Transportation and Storage,178.62499554,189.2664623,181.86833352,175.86528072000002,178.69445778,192.14354515,192.7571623,193.68426479,207.64873921999998,207.30726011999997,146.93839468000002,156.3755703,169.81447864
Northern Europe,"Water supply; sewerage, waste management and remediation activities",5.176075132,5.142974958,5.3442141009999995,5.610108931999999,5.8970823690000005,6.1964909729999995,6.766696579,7.20137215,7.503065844,7.519928200000001,7.654929247,7.621462682000001,7.322926374000001
Oceania,"Agriculture, Forestry and Fishing",11.438508091,11.68119197,11.859650723000001,11.992419398,12.353866015,12.745925859,13.118013635,13.838580825,13.782087074,12.711626812,12.051046693,11.733840058,11.960895116
Oceania,Construction,2.813866472,2.818616143,2.78545406,2.740046527,2.8468168209999996,3.142555699,3.410140404,3.761237739,4.341101835,4.285015715,3.953972415,4.1690945070000005,3.9848030359999997
Oceania,"Electricity, Gas, Steam and Air Conditioning Supply",218.90208256,212.13710312,215.26341177,202.79631878,196.39896532999998,204.20284900000001,209.50678627,205.34454241999998,200.46820896000003,197.84338386000002,189.97573090999998,181.38986849999998,175.21479064000002
Oceania,Manufacturing,76.22379481,76.77828524,74.96458706,75.58382431,75.85015966,71.27283093,68.56210962,67.78224454,68.60104602,67.85871005000001,65.07257997,64.38086859,63.781543510000006
Oceania,Mining,22.624456933999998,23.421946272,25.130624234,27.529728413,29.287897641,30.265061313,33.84420817,39.918936363,44.70525972,51.378286810000006,49.449034440000005,47.86178879,47.523460650000004
Oceania,Other Services Industries,5.2939498050000005,5.244802689,5.319310878,5.412330417000001,5.775867622,5.806282126,6.097305153000001,5.8813155649999995,5.805911646,5.793574781999999,5.770650206000001,5.760147791,5.880945132
Oceania,Total Households,60.728047509999996,61.5737493,62.025743989999995,61.07280367,61.27101406,63.94882973000001,64.76916522,65.70324077000001,65.72263654999999,65.69473261,59.7274186,60.89222429,64.36511804
Oceania,Total Industry and Households,473.6974563,472.08114420000004,476.2959417,466.06242530000003,464.1464049,473.6296872,482.8542147,488.0645878,491.50597000000005,492.7050074,462.2630715,454.3462095,458.3939939
Oceania,Transportation and Storage,74.48053869,77.18595948000001,77.66474445,77.62581892,78.95858668999999,80.78778986,82.04507525,84.34746272,86.58724597,85.69577868,74.85843711000001,76.77565037,84.24035342
Oceania,"Water supply; sewerage, waste management and remediation activities",1.1922115169999998,1.239489937,1.282414545,1.3091348369999998,1.403231026,1.4575627759999998,1.501411015,1.487026738,1.4924722469999998,1.443898125,1.4042012,1.382726661,1.4420844160000001
Other Oceania sub-regions,"Agriculture, Forestry and Fishing",0.09365944600000001,0.10534896099999999,0.10707631599999999,0.122999263,0.150418011,0.18961310400000003,0.208859622,0.191963948,0.175276073,0.18399317,0.162625604,0.169634013,0.17240212100000002
Other Oceania sub-regions,Construction,0.207947388,0.214395541,0.19781943300000002,0.217011781,0.25591799,0.250820896,0.26870253,0.269317045,0.37206997399999997,0.36874140499999997,0.273252041,0.28214276000000005,0.28211507
Other Oceania sub-regions,"Electricity, Gas, Steam and Air Conditioning Supply",3.6372897589999997,3.247754764,3.251057212,3.277871068,4.096975153,4.210050368,4.633948152,4.486826467,5.102061433,5.377264277,3.91491896,4.0580865170000004,4.092299509
Other Oceania sub-regions,Manufacturing,2.055491419,2.101696422,1.972183109,2.162474725,2.547889092,2.5430403019999996,2.741722714,2.6385019009999997,3.527264031,3.475767051,2.619443948,2.7062041809999995,2.702430974
Other Oceania sub-regions,Mining,0.522107339,0.531265411,0.536867859,0.5849072270000001,1.103370285,0.71884291,0.7933109850000001,0.7114904169999999,0.941878357,0.913179811,0.7302861450000001,0.76959647,0.802033134
Other Oceania sub-regions,Other Services Industries,0.22369977200000002,0.251617951,0.25574883000000004,0.293779294,0.35931801900000004,0.45288264500000003,0.498854734,0.458492042,0.41863437400000003,0.43945117300000003,0.388422154,0.405163241,0.411778627
Other Oceania sub-regions,Total Households,3.0198503370000003,2.986626691,3.800836245,3.271745208,3.0555457210000005,3.524191436,3.5929540490000003,3.577298267,3.5989638200000003,4.038055407,3.041555272,3.1733386240000003,3.2257925640000003
Other Oceania sub-regions,Total Industry and Households,14.371320321999999,14.431470137,15.370128103999999,14.504452856,16.06751627,16.436191686999997,17.433981167,17.452151891,19.22182272,19.989088492,14.864090946,15.425819305000001,15.727165773000003
Other Oceania sub-regions,Transportation and Storage,4.546848235,4.92038533,5.174972838,4.4892848359999995,4.395082637,4.417133501,4.5529416529999995,4.987026904,4.965750184,5.066769507,3.622207938,3.7454973639999998,3.920259609
Other Oceania sub-regions,"Water supply; sewerage, waste management and remediation activities",0.064426627,0.072379066,0.073566262,0.084379449,0.10299936400000001,0.129616526,0.142686728,0.13123490000000002,0.119924471,0.125866692,0.11137888400000001,0.116156135,0.118054163
South-eastern Asia,"Agriculture, Forestry and Fishing",19.165898677999998,19.436591943000003,21.002242223,21.675263465,21.487160090000003,22.224441253000002,22.218992531,23.910941508999997,24.207444300999995,22.791687734,23.078653483,23.453876060000002,24.456681453
South-eastern Asia,Construction,25.290182608000002,25.986337496999997,25.135547035000002,22.259951747000002,23.713295376999998,23.826336388999998,22.015047367,23.853381233,26.700574926999998,31.255469234,31.231909497,31.491957139,35.449202034
South-eastern Asia,"Electricity, Gas, Steam and Air Conditioning Supply",398.29652441,418.10132219999997,423.6301787,441.94292609999997,485.0982083,531.1501843,569.0295672,592.8960288999999,651.8437573,700.8823802999999,703.5522653,714.5126882,721.5888586
South-eastern Asia,Manufacturing,366.10512312000003,385.30348457,382.03946957,364.26384984000003,382.04115072999997,386.69079021,375.80557268,389.93965790000004,431.434485,477.93923529999995,469.4230575,483.7175257,520.6102387999999
South-eastern Asia,Mining,71.09228259999999,74.14620189,77.33621424,71.35667701999999,75.35517605999999,75.59986291000001,69.44509098,71.27661613,76.4852704,86.6561385,86.01553301,85.55561286,93.47510202999999
South-eastern Asia,Other Services Industries,15.955391513,16.496609239999998,17.629677946,17.787041787,17.705054227,17.522109443999998,17.302444287,18.905151664999998,18.559633167,18.396961731,17.704922192,18.117835703,19.708637073
South-eastern Asia,Total Households,159.47278359,171.14666036,184.85015449000002,194.98770152,198.706723,197.97779189,201.97193966,212.84149976,220.88665051,224.54749704,204.82528256,210.80308921,231.68473020000002
South-eastern Asia,Total Industry and Households,1238.939331,1308.6949602,1344.3777822000002,1359.1802165,1436.0395809,1494.1338771,1523.5614128,1592.8858995,1720.7222708,1837.2350407,1769.8710667,1807.6957859,1912.9820353000002
South-eastern Asia,Transportation and Storage,178.60157166,192.94470576,207.27953549,219.36713358,226.40545084000001,233.65599656,240.33765842000003,253.36027966,264.78877695,268.98474731,228.44379279,234.31868047,259.82004494
South-eastern Asia,"Water supply; sewerage, waste management and remediation activities",4.9595728590000006,5.133046723,5.4747625499999995,5.539671405,5.527362367,5.486364131,5.4350996039999995,5.902342797999999,5.815678177,5.780923575999999,5.595650179,5.724520723,6.1885402759999995
Southern Asia,"Agriculture, Forestry and Fishing",63.02869981,62.60251952,62.71558114,63.242694029999996,64.82625265,64.68838784,67.09272194,67.42558192,69.87390923,72.19520616,73.53600005,76.14287027,78.03462856
Southern Asia,Construction,47.751292400000004,52.018168089999996,51.16610964,54.314042549999996,58.03260477,58.521074260000006,61.321446550000005,65.53083992,67.18944045,64.64050058000001,60.29105447,65.55037818,67.27361038000001
Southern Asia,"Electricity, Gas, Steam and Air Conditioning Supply",1002.6437342,1045.8545961,1185.2987650999999,1213.084932,1336.8370239,1316.1403437,1314.2194362,1388.3715767,1476.1092004,1452.2464599,1341.0934763999999,1467.2541605000001,1552.9642736
Southern Asia,Manufacturing,652.1900059000001,709.2162701,729.4384834,759.7577981999999,785.9785381999999,802.1182644,847.9554624000001,906.2577523,933.1533329,921.0149189,865.035647,938.2908208,960.1952705000001
Southern Asia,Mining,135.07927269,145.65188192,148.14962744000002,155.40315906,166.43119948999998,168.17179566,181.28451733999998,194.61813238,197.64790124,186.05960241,174.26167758,194.28969171,197.68648226
Southern Asia,Other Services Industries,69.15548529,67.57280068,68.7158281,69.78533494,71.58991664,73.23810203000001,76.9810402,76.63510812,79.4973389,79.71744000999999,78.04582196,80.89079112,82.80719581
Southern Asia,Total Households,327.84737863,333.42323681,346.48256959,352.54350862,363.92735464000003,379.06513429999995,398.69993880000004,413.79622889999996,426.9548167,426.53800779999995,401.87451282999996,415.8587993,436.4798466
Southern Asia,Total Industry and Households,2597.2949830999996,2727.763146,2914.1793133,2997.0345841,3198.9881599,3232.6808794999997,3323.9255758,3507.9042876,3659.4894343,3608.0033320000002,3350.6908898,3609.6728556,3771.97308
Southern Asia,Transportation and Storage,279.93434031000004,292.20853675,302.67221293,309.05876382,331.00777447999997,349.91155381,354.48067066,373.47706724999995,386.45752787,382.92232855000003,334.35901222,348.39289183,372.98432336999997
Southern Asia,"Water supply; sewerage, waste management and remediation activities",19.664773822,19.215136102000002,19.54013586,19.84435088,20.357495229999998,20.826223504,21.890341759,21.792000035,22.605966506,22.668867807,22.193687281,23.002451752,23.547448948
Southern Europe,"Agriculture, Forestry and Fishing",26.098517843,26.649139085,26.202866775,25.745346095000002,27.302230845,26.074102664999998,26.113454922,25.765638331999998,26.100187277,25.897122133,26.352001216999998,26.507647012,25.3498504
Southern Europe,Construction,11.318898941999999,11.550464859,10.438652183999999,9.781069566,9.711033426999998,9.09746586,9.086564108000001,9.086332461,9.512777113,9.793343963999998,8.024152111,11.619900421,11.539089024999999
Southern Europe,"Electricity, Gas, Steam and Air Conditioning Supply",294.38434969,316.83528574,315.53156620000004,270.8689177,251.95019696,239.76176907999997,220.91498215000001,239.45366058000002,215.77374874,185.44241021,153.36502289,154.88365668,168.01152989
Southern Europe,Manufacturing,258.67738743,247.04799461,233.41620494,216.11591905,209.27160806999998,210.12009476,207.73100999,208.61487724,209.65592625,201.79811144,185.86097901,200.2430605,190.39967972
Southern Europe,Mining,11.869526223000001,11.876981851,9.471124693999998,10.341841332000001,8.645423124,5.828774535999999,5.858170122000001,6.348826267000001,6.825451449,6.583218298,5.954856873000001,6.425947605999999,6.348554108
Southern Europe,Other Services Industries,53.92227043,51.60952398,47.13945213,44.68735302,41.413110089999996,40.76493583,41.63008245,41.5688109,42.90311955,42.73871258,38.763800622,42.441618520000006,41.13110996
Southern Europe,Total Households,246.91830165,236.38127873000002,222.64384518999998,216.44404773000002,211.67115769999998,215.36818269,216.1738441,213.46055856,214.56322399,213.32117685999998,184.99399502,203.39503237000002,204.51523265999998
Southern Europe,Total Industry and Households,1034.7142468,1025.7582077000002,982.0354325000001,906.8531783999999,872.9610835999999,862.7267792,847.0592555999999,872.852916,857.071159,823.5812609000001,711.2806146,766.8408771,779.5865432
Southern Europe,Transportation and Storage,119.59047919,113.86476512,107.11961314,102.89347087,102.69066466999999,105.20014468,108.58271991999999,117.43659597000001,120.58507315,126.65901308,97.12366204,110.06637406,121.27527415
Southern Europe,"Water supply; sewerage, waste management and remediation activities",11.934515530999999,9.942773737,10.072107136,9.975213091,10.305658709,10.511309143,10.968427802999999,11.117615684,11.151651444,11.348152373000001,10.842144802,11.257639812999999,11.016223397000001
Sub-Saharan Africa,"Agriculture, Forestry and Fishing",5.551677826,5.533226374,6.797235272,7.947769718,7.969987441,7.425808413,7.237040895,8.982049647,7.890997111000001,7.1910815239999994,7.6675676280000005,8.045682463,8.299029547
Sub-Saharan Africa,Construction,8.41474249,8.584393341999998,8.698546405,9.109320861,9.62872518,9.365207963,9.408510237,9.206689617,10.006992397,9.831516424,9.372426817000001,9.573941526999999,9.401456395
Sub-Saharan Africa,"Electricity, Gas, Steam and Air Conditioning Supply",285.1424352,275.53139294,283.38039212,292.11019464000003,310.01013013,292.65654218000003,298.52275145,291.16881312000004,302.00188115000003,323.69394761,281.52914515,283.34487551,275.29528679000003
Sub-Saharan Africa,Manufacturing,175.28134957,175.98144125000002,180.95261222000002,185.95821456,191.94332478,193.26082989,200.62280953,201.85061645999997,210.69149416,209.49800863000002,200.29648963,207.4223747,203.04723968000002
Sub-Saharan Africa,Mining,73.95949525,71.69419401,60.997083790000005,61.96079866,62.13428048,61.74890671,60.57706395,60.410731070000004,60.1681793,59.29543466,55.89959139,54.05967692,51.76645033999999
Sub-Saharan Africa,Other Services Industries,9.244177065,10.020711206000001,12.297127230000001,12.956290517,13.35189992,12.340208514,10.875105754,13.799531472,11.714284722999999,10.188211259,9.954681852,10.298141208,10.253736277000002
Sub-Saharan Africa,Total Households,88.09495812,94.19002776,104.13428841000001,116.41740639,120.13362873999999,118.76670098,119.10474883,126.96022557,126.74157366,127.51538289,117.62050278,125.89720765000001,128.69055242
Sub-Saharan Africa,Total Industry and Households,749.0547229,750.8741052,772.8320122,814.3447035000002,847.5914315,829.6720997,842.8709820999999,854.9821388999999,874.6125882000001,896.0661726999999,812.6494963,838.8521833000001,834.3678852
Sub-Saharan Africa,Transportation and Storage,100.73065066000001,106.48220690000001,112.07012855,124.19224625,128.61400249000002,130.58961392999998,133.42069034000002,138.66917104,142.05516125999998,145.94389164,127.46615289000002,137.2690633,144.68491014
Sub-Saharan Africa,"Water supply; sewerage, waste management and remediation activities",2.635236799,2.8565114400000002,3.504598121,3.692461972,3.80545229,3.518281131,3.102261072,3.934310933,3.342024437,2.9086980369999997,2.8429380760000003,2.941220057,2.929223652
Western Asia,"Agriculture, Forestry and Fishing",19.555394518,22.033292212,10.093494241,9.040904823,9.563323871,15.294199288000002,15.986656335,16.543025335,17.260947612,17.859802858,18.231474118,18.075487137000003,17.81971588
Western Asia,Construction,28.45789583,27.257579908000004,29.361289327,30.328419166000003,30.47803817,31.121414184,30.805856271000003,29.222182259,27.670599145,28.936223892999998,28.185480841,30.016187179,30.592614612000002
Western Asia,"Electricity, Gas, Steam and Air Conditioning Supply",581.7725218,606.1195869000001,643.8265282,643.9390032,665.6315316,684.441489,702.3686309999999,727.8522378,712.4013524000001,715.7132547,701.5050965,735.5376185,754.5332955
Western Asia,Manufacturing,447.5886775,472.2350751,494.36021790000007,508.7213048,533.4631442,549.4274102,558.8019786,549.1527024,541.7868905,537.9894202,556.9642619,593.580587,603.0447355
Western Asia,Mining,95.90023361,97.09316331,101.42943839,104.68190641,109.73151150999999,113.77741598,113.83761671,112.52821404,109.01013764,112.16020591,110.90273427,115.1923826,115.921849
Western Asia,Other Services Industries,24.348551542,25.515528138,30.439290166,34.64609987,33.169183864,56.428053510000005,57.14739119,56.7258706,52.64191192,53.490857809999994,51.87937212,53.64641666,51.96928732
Western Asia,Total Households,213.64609191,228.37630706,241.70865641,239.39915315000002,241.16845597,223.66260014,229.07710993,241.83719916,240.33857129,245.89144851000003,231.88893431,243.02674706000002,254.16467826
Western Asia,Total Industry and Households,1593.6701244,1670.168807,1756.1026514999999,1773.2404083,1837.4798909,1892.6133082000001,1931.4635849000001,1962.7802184,1929.1579217,1939.5414462999997,1895.5260736,2000.2747832999999,2058.4819304000002
Western Asia,Transportation and Storage,178.75958742,187.76716104000002,201.02565656000002,198.89306436,210.87768093,215.10153177,219.94445305,225.39426902000002,224.17975537,223.48491152000003,192.12864445,207.1077633,226.21435257000002
Western Asia,"Water supply; sewerage, waste management and remediation activities",3.641170272,3.771113432,3.858080327,3.5905526549999998,3.3970206629999997,3.359194095,3.493891917,3.524517721,3.8677557250000003,4.015320987,3.840074991,4.091593927,4.221401733
Western Europe,"Agriculture, Forestry and Fishing",40.32852849,39.762472976000005,38.26153390899999,38.777803312,37.558409544,38.317463026,37.553046249000005,37.078676163,37.226415314,36.558536649000004,37.518602272,37.773560336,33.12674421
Western Europe,Construction,25.209077218999997,26.151708300000003,25.457198488000003,25.973273241,24.845820090999997,25.436425313,25.783724983,26.103374302,25.886665639999997,25.985162266,24.852861792,25.841271201,24.253944446
Western Europe,"Electricity, Gas, Steam and Air Conditioning Supply",441.1447332,425.7875921,441.5838619,441.19149050000004,410.27591831999996,407.62103841000004,404.4676283,384.47853627999996,357.66115631,305.54951995,255.9350182,285.38316713999995,292.70049341000004
Western Europe,Manufacturing,420.61107219999997,409.76179749999994,394.85738522,400.14835791999997,395.18021436,399.34599706,403.86551860000003,409.82122130000005,400.9073011,392.57095849999996,371.84343818,389.76153437,361.63314969000004
Western Europe,Mining,19.251933736,18.717744753,11.942337131,11.343642716,10.134052353,9.506212133,9.286271818,9.267349007,11.609216707000002,11.499538667000001,8.941362532,8.679767578,8.055170024
Western Europe,Other Services Industries,147.85648028,132.50457387,134.27154867,140.46840713,121.84373332999999,126.21281653,125.50682891,126.83467898,123.53798417,123.04393693,113.97946582,122.06360885000001,114.17221472
Western Europe,Total Households,444.2791539,411.04285775000005,418.45214519999996,428.5783200999999,392.48148921999996,403.1597378,408.6097581,404.22028199,392.7996266,395.02568122,357.0213515,365.83312798,349.02750737
Western Europe,Total Industry and Households,1765.2620929,1686.6300453,1691.9588493,1709.3454564,1604.8908964999998,1634.4922543,1633.9435305000002,1628.9228234,1586.3943184,1524.0964372,1351.2461007,1428.5049330999998,1387.5599657999999
Western Europe,Transportation and Storage,203.39963593000002,199.18907407,203.89253043,199.9880775,191.59417922,204.3760798,197.98163870999997,210.33332181,216.13446435999998,212.88578432000003,160.74872039000002,173.40855617,185.58862888
Western Europe,"Water supply; sewerage, waste management and remediation activities",23.181477909999998,23.712224028,23.24030829,22.876083939,20.977080145,20.51648423,20.88911471,20.785383787,20.631488149,20.977318654999998,20.405280036,19.760339516,19.002112995
World,"Agriculture, Forestry and Fishing",480.9121976,490.19778140000005,477.54689129999997,484.669036,487.2418817,494.9277121,488.04625,492.05626170000005,490.61370020000004,486.9548716,488.81609879999996,504.77521509999997,499.4025872
World,Construction,741.1872576000001,737.6484621999999,746.2416026,757.988222,762.8231394999999,772.2773855999999,766.2675535000001,761.316284,775.659343,783.1555416000001,778.5727985999999,814.8154010000001,826.2808449
World,"Electricity, Gas, Steam and Air Conditioning Supply",12164.412604000001,12710.910649000001,13027.9625,13242.387814000002,13360.749333,13051.009863000001,12852.850729,13151.20693,13564.144477000002,13454.160165,13044.289007,13968.194346,14109.013672000001
World,Manufacturing,9064.068467,9448.988309,9573.764045,9726.855935,9813.256833,9684.964922000001,9357.412497,9434.475456,9626.890675999999,9721.510583,9547.136305,9927.244207,9830.992233
World,Mining,1576.196828,1635.1590071,1675.0949034,1697.9234084,1736.2820551,1692.7896545,1637.4677478,1661.2220091999998,1725.3188521000002,1751.7374269000002,1707.0312331,1787.5981241,1798.6782354
World,Other Services Industries,1548.4125712,1507.7950026,1492.2969588,1537.6213168999998,1533.5180265000001,1605.5470427999999,1565.33887,1584.8568494,1600.9816898000001,1587.9819398,1491.7804572999999,1544.2084751,1558.4284513999999
World,Total Households,4433.673093,4451.38523,4496.159318,4617.552371,4635.678742,4679.490409,4677.167476,4753.219937,4841.862648,4819.264291,4364.952538,4640.263561,4710.66867
World,Total Industry and Households,33671.296839999995,34747.338641999995,35314.593067,35980.447011,36323.18346,36107.095479,35496.221717,36149.571035,37065.885329,37050.517853,35224.444967,37257.656362,37590.882753
World,Transportation and Storage,3506.1430475,3607.6537243,3665.6113139,3752.7163839000004,3830.9958204,3961.1077142,3982.4272332,4138.07367,4268.9427319999995,4277.407566,3637.0944335000004,3897.7524028000003,4083.068475
World,"Water supply; sewerage, waste management and remediation activities",156.29077207,157.60047662,159.9155333,162.73252487,162.63762635,164.98077707,169.24336233,173.14363758000002,171.47121008,168.34546792,164.77209325,172.80463193,174.34958475000002
